ke,a,b,krp,Ea_rp,T0_rp,h0,kd,kw,Ea,T0,sigma,CaMg_1,CaMg_2,CaMg_3,CaMg_4,CaMg_5,CaMg_6,R2,volcanic_degassing,control_ppm,noIA_ppm,redIA_ppm,redIA10_ppm,redIA5_ppm,redIAsunda_ppm,redIAsunda10_ppm,redIAsunda5_ppm,redIAsundaGL_ppm,redIAsunda10GL_ppm,redIAsunda5GL_ppm,noDeccan_ppm,noET_ppm,noTraps_ppm,noCRB_ppm
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.005,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5077880663165986,4398304000000.0,286.0,851.8897,683.79944,529.67865,443.0622,643.2934,508.14478,422.77896,634.4119,504.45715,419.6943,336.08038,353.2425,403.3498,301.85788
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.005,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5024346738272092,4856586000000.0,286.0,834.00555,669.2073,524.48517,439.77982,631.67206,504.40448,420.50906,620.2045,499.53018,416.39572,330.4846,349.06183,393.55392,301.417
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.05,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5004638744844325,4163646500000.0,286.0,836.7232,673.8112,526.011,442.8098,639.44867,507.48468,423.70923,628.63525,502.85608,419.7978,340.44385,362.90982,417.36133,304.75235
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,5e-05,0.05,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5191453624786249,4603848400000.0,286.0,841.50385,676.024,527.88873,442.33154,637.21655,506.9602,422.46753,627.3816,502.75717,418.92313,335.46985,355.8285,405.3278,303.012
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.005,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5121856565009341,3990562300000.0,286.0,861.93823,694.6273,532.9741,447.8554,659.6039,513.96686,428.3074,650.25946,509.99844,424.96198,345.3595,370.7533,430.0496,306.67233
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5027488871749666,5162228000000.0,286.0,853.9245,685.95605,530.42957,445.40143,652.4433,511.90796,427.11365,641.9663,507.37292,423.27808,331.3825,359.02383,404.26746,304.26788
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5218757973678301,4309600700000.0,286.0,850.6584,679.4895,524.5979,439.73703,642.12134,505.0269,421.2257,631.68024,500.74213,417.59085,324.82346,341.10556,379.8929,299.07367
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5073487257179089,4920660500000.0,286.0,841.84674,678.1718,527.08264,445.39255,649.9044,511.28195,428.2674,637.1363,505.61526,423.42627,334.848,368.67514,417.2997,307.42804
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5249200096758652,4683868400000.0,286.0,858.1626,691.9253,532.4112,449.4768,662.83936,516.0397,431.88504,652.04803,511.25525,427.8027,339.7848,377.27686,430.7733,309.63852
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5179613092893698,4918000000000.0,286.0,852.7329,680.6694,526.15234,439.46964,641.22925,505.26932,420.69122,630.75446,500.89825,416.96866,321.32446,338.03226,373.31525,298.6642
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5029958469382645,3550134700000.0,286.0,882.5746,707.8439,533.68054,448.52374,672.7691,515.0536,429.67786,664.2967,511.58688,426.73798,338.06586,360.17252,412.12524,303.59567
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.1,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5233206820629619,3722386600000.0,286.0,877.7716,704.49164,532.9579,448.33853,670.7941,514.8758,429.8658,661.6214,511.0485,426.60007,337.52795,362.18332,413.56055,304.55774
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5089411199475852,4677261000000.0,286.0,849.2044,683.61066,528.71466,446.14978,653.9637,512.33655,428.54343,642.46655,507.3495,424.3145,335.89423,366.3273,416.03192,306.11722
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5080823964410316,4478748000000.0,286.0,876.83575,702.48926,533.9717,446.8365,665.4524,514.16345,427.7253,657.13214,510.77924,424.8994,331.42236,351.26053,396.57053,301.08414
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5030626318578082,4941471000000.0,286.0,850.02905,677.5134,523.9285,437.38837,637.88525,503.29123,418.78726,626.8934,498.80862,414.9923,317.97,331.65952,363.59772,296.85004
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.500179460426863,5145629300000.0,286.0,847.3928,679.4422,526.34344,441.95847,646.3958,508.36194,424.1987,634.6454,503.33978,419.93597,325.91025,348.5599,388.34192,301.4774
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5165841076875148,4409009400000.0,286.0,866.8187,692.67725,527.7148,441.64844,656.06946,508.54184,423.31763,645.2129,504.13998,419.59088,324.11127,340.95187,378.98853,299.06873
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5144843792358555,4466372000000.0,286.0,857.6917,689.6403,529.2991,446.27255,659.62994,512.8745,428.7509,648.36694,508.05765,424.65628,334.3593,362.0117,410.15668,304.8083
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5103314927341283,4760601600000.0,286.0,838.1757,669.7063,520.67426,436.9455,635.1393,502.46808,419.34622,622.22363,497.07776,414.74326,320.38037,336.95364,371.2727,298.4418
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5169044996492307,4927744600000.0,286.0,862.9313,692.44916,531.2004,445.58237,658.52527,512.63116,427.37402,648.254,508.2498,423.65973,329.98477,355.11133,398.93372,303.08136
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5307810826755848,4174285600000.0,286.0,876.8158,701.1454,531.45953,444.56464,663.14343,511.43832,425.6455,653.8243,507.65063,422.4403,328.42322,346.82382,389.17166,300.43784
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.005,0.005,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5265686301009276,4288588000000.0,286.0,881.2361,709.3129,536.0484,451.33856,678.7137,519.1712,433.41138,669.01526,515.0468,429.91086,338.88,369.9006,422.47363,306.7914
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5241634779903919,4566153000000.0,286.0,854.4833,683.28687,525.5049,440.50146,647.7748,506.69794,422.4453,636.20184,501.88312,418.3395,324.0771,342.5482,380.54697,299.79382
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5077748727930709,5028228600000.0,286.0,867.849,693.0853,529.1062,441.21707,654.45044,508.64053,422.633,643.5852,504.15527,418.82068,320.70105,337.91388,372.54144,298.6689
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5163708705262411,4686547000000.0,286.0,850.3015,684.23804,527.78046,445.55603,655.5252,511.88895,428.46332,643.1824,506.49258,423.84357,333.56018,364.12363,411.43463,305.94318
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5030514999989707,3634795400000.0,286.0,898.526,720.8424,536.6976,450.52194,686.5046,518.4609,431.86447,677.70135,514.9024,428.85147,337.07648,359.89755,410.79803,303.57736
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5127201036447353,3962174000000.0,286.0,865.7118,694.21735,528.44556,444.81784,661.91034,511.2303,426.99347,650.8372,506.62277,423.05917,332.2244,354.77686,400.86154,302.7842
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5075120421468696,5168506600000.0,286.0,855.47626,687.05054,529.64014,444.8267,654.589,511.6665,427.06653,643.3287,506.75577,422.874,329.2695,357.0538,400.13232,304.11618
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5373667906099389,4371704400000.0,286.0,871.72406,697.66174,530.6624,444.29993,661.15497,511.21463,425.75574,651.0523,507.02432,422.18744,328.01645,348.51218,390.42755,301.23785
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.05,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5323292461174474,4460486600000.0,286.0,867.7419,698.8865,533.34326,449.8196,669.30743,516.86066,432.24094,658.8873,512.31287,428.35233,338.41983,372.29834,424.4001,308.01978
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.005,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5215339228855642,3809039400000.0,286.0,892.4761,716.5295,535.7826,450.21924,683.5443,518.07385,431.93536,674.0401,514.15045,428.5921,336.5846,361.93604,412.30765,304.5528
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5069521113256445,4548903000000.0,286.0,842.5601,672.56506,521.3603,437.17288,636.57007,502.61887,419.226,624.6932,497.76047,415.10297,320.71063,335.5754,370.24246,297.7886
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.005,0.1,42000.0,286.0,-0.4,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5018761555019923,4643984000000.0,286.0,872.7289,699.24023,530.2458,444.81387,667.5779,513.0141,427.8364,658.58496,509.2642,424.6453,322.38205,348.069,384.3043,301.0617
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5166523749758171,4754162300000.0,286.0,865.5626,690.42975,528.49335,440.67606,649.8102,507.2296,421.62357,639.9801,503.23315,418.24484,321.32028,336.54608,371.82556,297.99765
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.05,42000.0,286.0,-0.2,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5017350196725364,4156622600000.0,286.0,847.0447,678.6006,522.8693,440.63004,647.25665,506.2761,423.3154,634.62463,501.00293,418.80615,327.75803,348.01733,389.6688,301.14316
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.05,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5057704574275506,4385234500000.0,286.0,875.3454,704.41656,532.0494,449.10037,677.4203,516.9964,432.8952,667.7789,512.8223,429.29446,329.49054,364.60284,407.78378,306.11438
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.005,0.1,42000.0,286.0,-0.4,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5076132562936468,4499171000000.0,286.0,863.69904,695.11,529.4969,447.53427,668.5884,514.63055,431.52042,658.54675,510.20618,427.68228,329.5201,366.04355,409.24683,306.90158
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.002,0.05,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5091440908357459,4709710000000.0,286.0,871.9472,703.2072,534.8662,451.80203,676.3413,519.62354,435.152,667.1291,515.61365,431.74194,335.79855,373.76416,423.07327,308.0134
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.05,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5245040115796165,4449209700000.0,286.0,865.9653,697.76196,534.1404,450.27594,667.26514,517.1699,432.1839,657.52527,512.9495,428.60962,340.94003,374.692,429.3832,308.1931
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5013368565127562,4036949000000.0,286.0,827.5681,656.72186,519.0104,431.42377,600.52496,491.4621,409.78574,591.8444,488.07373,406.92386,318.55203,322.58456,355.1947,294.2872
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0001,0.02,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5005775821006824,4342575000000.0,286.0,824.01276,660.86804,521.7453,437.01706,619.15,499.91284,416.8225,608.854,495.613,413.20074,332.45853,344.93814,391.46872,299.95657
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.001,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5013682454446597,4762258400000.0,286.0,833.31866,666.9076,524.53424,437.49646,621.2851,500.67838,416.64505,611.73486,496.70984,413.30984,328.45157,340.0069,382.51996,298.7889
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.002,0.001,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5120054172888551,4166382000000.0,286.0,844.0701,677.51074,527.4148,440.97424,634.8742,504.96954,420.28665,625.77795,501.19144,417.11154,336.955,351.073,402.0871,301.38794
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5001916296209943,5191465700000.0,286.0,857.6958,688.9887,531.1399,445.86963,655.6858,512.73096,427.65198,645.08105,508.1533,423.7816,331.14185,358.9803,403.96716,304.2833
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.001,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5223615234739838,4491525000000.0,286.0,871.9863,702.5955,535.2631,451.07724,672.41516,518.46313,433.09845,662.4833,514.17834,429.4708,340.4607,374.59006,428.7663,308.22202
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5053246973872085,4947980600000.0,286.0,845.09485,680.79315,527.6948,445.81973,652.7055,511.9897,428.76102,639.79767,506.27368,423.87848,334.59833,368.6269,416.9828,307.44943
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5230877524749373,4710286000000.0,286.0,861.41235,694.5445,533.0163,449.91104,665.64343,516.7441,432.38876,654.7335,511.91812,428.27148,339.50815,377.21725,430.41516,309.66135
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0002,0.02,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5141488664793918,4687984600000.0,286.0,860.84186,694.28015,534.02344,450.4875,664.4829,517.2778,432.46448,654.3591,512.8393,428.71664,341.5753,379.63895,435.0122,309.83548
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5134310123989347,4645068000000.0,286.0,858.6553,687.19556,527.6048,441.86163,650.7931,508.3327,423.29623,639.7962,503.8018,419.4697,326.60968,344.2069,384.7335,299.92737
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5016075688670503,5064801400000.0,286.0,864.52423,690.7447,529.6983,441.71365,650.75574,508.53027,422.52,640.6192,504.36417,419.0096,323.31192,339.46777,376.71732,298.7838
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5024402853002452,4025336000000.0,286.0,869.6625,698.0908,530.55133,446.11383,665.01404,512.92426,427.7918,654.4563,508.5728,424.11212,335.26083,356.79056,405.90137,302.93875
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.526891037708663,4445069400000.0,286.0,875.23694,701.0872,532.63556,445.55515,663.71686,512.72626,426.5037,654.09467,508.7716,423.1684,330.76935,350.31543,394.97644,301.3733
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.02,42000.0,286.0,0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5100717291678971,4946579700000.0,286.0,852.7536,688.1717,532.1263,449.60654,659.8346,516.00714,432.13113,648.4709,510.90326,427.78723,340.20776,382.47424,436.44098,311.4953
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5125902358849337,3825337400000.0,286.0,888.7326,714.14954,536.40515,450.4975,680.0837,518.1139,431.6291,671.13934,514.4359,428.52325,340.31705,364.22354,418.34048,304.70667
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5156993461281139,4855993700000.0,286.0,850.514,681.26044,526.14954,441.21576,646.31244,507.4209,423.03207,634.32324,502.36096,418.72806,326.17395,345.99826,386.07303,300.7815
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5167433010031608,4228252200000.0,286.0,863.8989,694.00635,529.59674,445.81763,662.37634,512.54095,427.911,650.81024,507.66705,423.7609,334.54663,358.90698,407.26938,303.97534
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5288686421330053,4020465800000.0,286.0,882.51385,709.6582,535.3666,450.17017,677.07513,517.6694,431.7357,667.30035,513.5595,428.24094,339.5254,366.55582,419.8406,305.85068
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.0005,0.02,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5074609194294826,4704009000000.0,286.0,852.912,686.5828,529.4131,446.6356,657.12317,513.1354,429.0951,645.4879,508.10196,424.8278,335.6284,366.27542,415.69504,306.1336
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.01,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,3000.0,0.5011668866336007,4047814000000.0,286.0,830.0648,658.69073,519.44543,431.66623,602.58575,491.96576,410.0523,593.8626,488.56912,407.1847,318.46716,322.55438,355.07608,294.28076
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.01,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5004680603876899,4351763200000.0,286.0,826.02734,662.42847,522.10693,437.24564,620.7843,500.32425,417.0726,610.44006,496.01236,413.44165,332.3479,344.90253,391.31567,299.95193
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.01,42000.0,286.0,0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5017777922996036,4753257000000.0,286.0,831.49915,665.49664,524.21075,437.29803,619.8013,500.30573,416.42538,610.29156,496.3473,413.09778,328.5428,340.0359,382.64508,298.79288
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0002,0.01,42000.0,286.0,0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5120606879997802,4158336500000.0,286.0,842.2516,676.1014,527.0933,440.76865,633.3949,504.6012,420.06024,624.3369,500.83255,416.89236,337.0661,351.11124,402.24347,301.3931
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.01,42000.0,286.0,0.0,3500.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5040642366387387,4603187000000.0,286.0,826.13916,659.1078,520.16327,434.1422,613.2088,496.69513,413.82892,602.7658,492.43863,410.23746,323.0351,331.55716,368.62573,296.6629
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.01,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5037124069603657,4050063700000.0,286.0,835.5486,668.4562,522.43005,437.1835,625.62366,500.39993,417.08047,615.462,496.2612,413.58777,330.5576,340.99164,385.58102,298.85327
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.01,42000.0,286.0,0.0,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5157169661291905,4422915600000.0,286.0,841.409,671.88855,524.6823,437.29102,624.89703,500.51678,416.4814,615.55096,496.7173,413.28076,326.88916,336.44492,377.37015,297.78418
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.0005,0.01,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5131298352327758,3869792300000.0,286.0,852.8284,682.98596,527.592,440.8333,639.0221,504.8261,420.1781,630.1234,501.21112,417.13275,335.13272,346.80237,395.96188,300.19016
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5001750173776423,5063202300000.0,286.0,835.1659,668.43555,521.4902,437.77835,634.37524,503.34274,420.0373,620.99994,497.68198,415.21573,322.30603,340.0831,376.31128,299.34225
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5043666470898522,4418770600000.0,286.0,843.68945,677.11755,523.7121,441.43243,646.2684,507.1901,423.98218,633.17084,501.64664,419.25418,330.05502,351.81125,395.7337,302.22925
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.02,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5307388286821143,4648785000000.0,286.0,866.6958,694.7991,531.1144,444.88068,658.9143,511.767,426.2251,648.44257,507.35773,422.4796,330.28802,352.29517,396.45563,302.31628
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.001,0.01,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5227696368931712,4483723600000.0,286.0,870.89404,701.7167,535.0586,450.93103,671.47327,518.2274,432.93134,661.5816,513.9547,429.3137,340.54752,374.60727,428.87686,308.21616
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.01,42000.0,286.0,0.0,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5046344261122174,4957117300000.0,286.0,846.1603,681.656,527.89636,445.96045,653.62866,512.22296,428.92395,640.6739,506.4902,424.02737,334.51605,368.61206,416.87958,307.45688
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.001,0.01,42000.0,286.0,0.0,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5224615419510985,4719121000000.0,286.0,862.4784,695.40674,533.21576,450.05435,666.5677,516.97644,432.55533,655.61786,512.13635,428.42618,339.4172,377.19904,430.29874,309.6695
0.0030713,0.5,1.0,0.004999999888241291,42000.0,286.0,2.73,0.005,0.02,42000.0,286.0,-0.2,2000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5069349391068286,4736495000000.0,286.0,874.06757,705.0939,535.34564,452.139,678.4092,520.1862,435.54947,669.09314,516.1342,432.1034,335.60895,373.8166,422.91754,308.06473
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.01,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2000.0,0.5139215192303813,4636870700000.0,286.0,857.33716,686.1302,527.3543,441.70474,649.6648,508.04886,423.1228,638.7054,503.52887,419.3049,326.67386,344.2198,384.81403,299.92694
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.01,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,2500.0,0.5023611582216785,5055913000000.0,286.0,863.1917,689.6661,529.446,441.56134,649.6085,508.24152,422.34998,639.5069,504.08554,418.8475,323.37067,339.4791,376.79037,298.78333
0.0030713,0.5,1.0,0.009999999776482582,42000.0,286.0,2.73,0.002,0.01,42000.0,286.0,-0.1,2500.0,1521.0,4759.0,10317.0,0.0,1500.0,0.5025594209454858,4018082200000.0,286.0,868.36127,697.04126,530.3056,445.95016,663.90607,512.6475,427.61206,653.3838,508.3064,423.94064,335.34003,356.8092,406.0041,302.93875
0.0030713,0.5,1.0,0.014999999664723871,42000.0,286.0,2.73,0.01,0.002,42000.0,286.0,-0.1,3000.0,1521.0,4759.0,10317.0,0.0,1500.0,0.503621984782093,4436038500000.0,286.0,846.35736,679.27954,524.22784,441.77066,648.5523,507.7696,424.35492,635.3635,502.19803,419.60416,329.90372,351.7807,395.54245,302.23212
