Age,Min,Mean,Max,Mean-min,Max - mean
460.45,0.708629,0.708651,0.708672,0.000022,0.000022
460.5,0.708631,0.708653,0.708675,0.000022,0.000022
460.55,0.708634,0.708655,0.708677,0.000022,0.000021
460.6,0.708636,0.708658,0.708679,0.000021,0.000021
460.65,0.708639,0.70866,0.708681,0.000021,0.000021
460.7,0.708641,0.708662,0.708683,0.000021,0.000021
460.75,0.708644,0.708664,0.708685,0.000021,0.000021
460.8,0.708646,0.708667,0.708688,0.000021,0.000021
460.85,0.708648,0.708669,0.70869,0.000021,0.000021
460.9,0.70865,0.708671,0.708692,0.000021,0.000021
460.95,0.708653,0.708673,0.708694,0.000021,0.000021
461,0.708655,0.708675,0.708696,0.000021,0.00002
461.05,0.708657,0.708677,0.708698,0.00002,0.00002
461.1,0.708659,0.70868,0.7087,0.00002,0.00002
461.15,0.708661,0.708682,0.708702,0.00002,0.000021
461.2,0.708663,0.708684,0.708704,0.00002,0.00002
461.25,0.708665,0.708686,0.708706,0.00002,0.00002
461.3,0.708667,0.708688,0.708708,0.00002,0.00002
461.35,0.708669,0.70869,0.70871,0.00002,0.00002
461.4,0.708671,0.708692,0.708712,0.00002,0.00002
461.45,0.708673,0.708694,0.708714,0.00002,0.00002
461.5,0.708675,0.708696,0.708716,0.00002,0.00002
461.55,0.708677,0.708698,0.708718,0.00002,0.00002
461.6,0.708679,0.708699,0.70872,0.00002,0.00002
461.65,0.708681,0.708701,0.708722,0.000021,0.00002
461.7,0.708683,0.708703,0.708724,0.000021,0.00002
461.75,0.708685,0.708705,0.708726,0.000021,0.00002
461.8,0.708687,0.708707,0.708728,0.000021,0.00002
461.85,0.708688,0.708709,0.70873,0.00002,0.000021
461.9,0.70869,0.708711,0.708731,0.00002,0.000021
461.95,0.708692,0.708713,0.708733,0.000021,0.000021
462,0.708694,0.708715,0.708735,0.000021,0.00002
462.05,0.708696,0.708716,0.708737,0.00002,0.000021
462.1,0.708698,0.708718,0.708739,0.00002,0.000021
462.15,0.708699,0.70872,0.70874,0.00002,0.000021
462.2,0.708701,0.708721,0.708741,0.00002,0.00002
462.25,0.708702,0.708722,0.708743,0.00002,0.00002
462.3,0.708703,0.708724,0.708744,0.00002,0.00002
462.35,0.708705,0.708725,0.708745,0.00002,0.00002
462.4,0.708706,0.708726,0.708746,0.00002,0.00002
462.45,0.708707,0.708727,0.708748,0.00002,0.00002
462.5,0.708708,0.708728,0.708749,0.00002,0.00002
462.55,0.708709,0.70873,0.70875,0.00002,0.00002
462.6,0.708711,0.708731,0.708751,0.00002,0.00002
462.65,0.708712,0.708732,0.708752,0.00002,0.00002
462.7,0.708713,0.708734,0.708754,0.00002,0.00002
462.75,0.708715,0.708735,0.708755,0.00002,0.00002
462.8,0.708716,0.708736,0.708757,0.00002,0.00002
462.85,0.708718,0.708738,0.708758,0.00002,0.00002
462.9,0.708719,0.708739,0.708759,0.00002,0.00002
462.95,0.70872,0.70874,0.708761,0.00002,0.00002
463,0.708722,0.708742,0.708762,0.00002,0.00002
463.05,0.708723,0.708743,0.708763,0.00002,0.00002
463.1,0.708724,0.708744,0.708764,0.00002,0.00002
463.15,0.708725,0.708745,0.708765,0.00002,0.00002
463.2,0.708726,0.708746,0.708766,0.00002,0.00002
463.25,0.708728,0.708747,0.708767,0.00002,0.00002
463.3,0.708729,0.708748,0.708768,0.00002,0.00002
463.35,0.70873,0.708749,0.708769,0.00002,0.000019
463.4,0.708731,0.70875,0.70877,0.000019,0.00002
463.45,0.708732,0.708751,0.70877,0.000019,0.000019
463.5,0.708732,0.708752,0.708771,0.000019,0.000019
463.55,0.708733,0.708753,0.708772,0.000019,0.000019
463.6,0.708734,0.708753,0.708773,0.000019,0.000019
463.65,0.708735,0.708754,0.708773,0.000019,0.000019
463.7,0.708736,0.708755,0.708774,0.000019,0.000019
463.75,0.708736,0.708755,0.708775,0.000019,0.000019
463.8,0.708737,0.708756,0.708775,0.000019,0.000019
463.85,0.708738,0.708757,0.708776,0.000019,0.000019
463.9,0.708738,0.708758,0.708777,0.000019,0.000019
463.95,0.708739,0.708758,0.708777,0.000019,0.000019
464,0.70874,0.708759,0.708778,0.000019,0.000019
464.05,0.70874,0.708759,0.708779,0.000019,0.000019
464.1,0.708741,0.70876,0.708779,0.000019,0.000019
464.15,0.708741,0.708761,0.70878,0.000019,0.000019
464.2,0.708742,0.708761,0.708781,0.000019,0.000019
464.25,0.708743,0.708762,0.708781,0.000019,0.000019
464.3,0.708743,0.708763,0.708782,0.00002,0.000019
464.35,0.708744,0.708763,0.708783,0.00002,0.00002
464.4,0.708744,0.708764,0.708784,0.00002,0.00002
464.45,0.708745,0.708765,0.708784,0.00002,0.00002
464.5,0.708746,0.708765,0.708785,0.00002,0.00002
464.55,0.708746,0.708766,0.708786,0.00002,0.00002
464.6,0.708747,0.708767,0.708787,0.00002,0.00002
464.65,0.708747,0.708768,0.708788,0.00002,0.00002
464.7,0.708748,0.708768,0.708788,0.00002,0.00002
464.75,0.708749,0.708769,0.708789,0.00002,0.00002
464.8,0.70875,0.70877,0.70879,0.00002,0.00002
464.85,0.708751,0.708771,0.708791,0.00002,0.00002
464.9,0.708751,0.708772,0.708792,0.00002,0.00002
464.95,0.708752,0.708773,0.708793,0.00002,0.00002
465,0.708753,0.708773,0.708794,0.00002,0.00002
465.05,0.708754,0.708774,0.708795,0.00002,0.00002
465.1,0.708755,0.708775,0.708795,0.00002,0.00002
465.15,0.708756,0.708776,0.708796,0.00002,0.00002
465.2,0.708757,0.708777,0.708797,0.00002,0.00002
465.25,0.708757,0.708778,0.708798,0.00002,0.00002
465.3,0.708758,0.708778,0.708798,0.00002,0.00002
465.35,0.708759,0.708779,0.708799,0.00002,0.00002
465.4,0.70876,0.70878,0.7088,0.00002,0.00002
465.45,0.708761,0.708781,0.7088,0.00002,0.00002
465.5,0.708761,0.708781,0.708801,0.00002,0.00002
465.55,0.708762,0.708782,0.708802,0.00002,0.00002
465.6,0.708763,0.708783,0.708802,0.00002,0.00002
465.65,0.708764,0.708783,0.708803,0.00002,0.00002
465.7,0.708764,0.708784,0.708804,0.00002,0.00002
465.75,0.708765,0.708785,0.708804,0.00002,0.00002
465.8,0.708766,0.708785,0.708805,0.00002,0.000019
465.85,0.708767,0.708786,0.708806,0.00002,0.00002
465.9,0.708767,0.708787,0.708806,0.00002,0.000019
465.95,0.708768,0.708788,0.708807,0.00002,0.000019
466,0.708769,0.708788,0.708808,0.000019,0.00002
466.05,0.708769,0.708789,0.708808,0.00002,0.000019
466.1,0.70877,0.70879,0.708809,0.00002,0.000019
466.15,0.708771,0.70879,0.70881,0.000019,0.00002
466.2,0.708772,0.708791,0.708811,0.00002,0.000019
466.25,0.708772,0.708792,0.708811,0.000019,0.00002
466.3,0.708773,0.708793,0.708812,0.00002,0.000019
466.35,0.708774,0.708793,0.708813,0.00002,0.000019
466.4,0.708775,0.708794,0.708814,0.00002,0.000019
466.45,0.708775,0.708795,0.708815,0.00002,0.00002
466.5,0.708776,0.708796,0.708815,0.00002,0.00002
466.55,0.708777,0.708797,0.708816,0.00002,0.00002
466.6,0.708778,0.708798,0.708817,0.000019,0.00002
466.65,0.708779,0.708798,0.708818,0.00002,0.000019
466.7,0.70878,0.708799,0.708819,0.00002,0.000019
466.75,0.708781,0.7088,0.70882,0.000019,0.000019
466.8,0.708782,0.708801,0.70882,0.000019,0.000019
466.85,0.708783,0.708802,0.708821,0.000019,0.000019
466.9,0.708784,0.708803,0.708822,0.000019,0.000019
466.95,0.708785,0.708804,0.708823,0.000019,0.000019
467,0.708786,0.708805,0.708824,0.000019,0.000019
467.05,0.708787,0.708805,0.708824,0.000019,0.000019
467.1,0.708788,0.708806,0.708825,0.000019,0.000019
467.15,0.708788,0.708807,0.708826,0.000019,0.000019
467.2,0.708789,0.708808,0.708827,0.000019,0.000019
467.25,0.70879,0.708809,0.708827,0.000018,0.000019
467.3,0.708791,0.70881,0.708828,0.000018,0.000018
467.35,0.708792,0.708811,0.708829,0.000018,0.000018
467.4,0.708793,0.708811,0.70883,0.000018,0.000018
467.45,0.708794,0.708812,0.70883,0.000018,0.000018
467.5,0.708795,0.708813,0.708831,0.000018,0.000018
467.55,0.708796,0.708814,0.708832,0.000018,0.000018
467.6,0.708797,0.708815,0.708833,0.000018,0.000018
467.65,0.708798,0.708816,0.708834,0.000018,0.000018
467.7,0.708799,0.708817,0.708834,0.000018,0.000018
467.75,0.7088,0.708818,0.708835,0.000018,0.000018
467.8,0.708801,0.708819,0.708836,0.000018,0.000018
467.85,0.708802,0.708819,0.708837,0.000018,0.000018
467.9,0.708803,0.70882,0.708838,0.000018,0.000018
467.95,0.708804,0.708821,0.708839,0.000018,0.000018
468,0.708804,0.708822,0.70884,0.000018,0.000018
468.05,0.708805,0.708823,0.708841,0.000018,0.000018
468.1,0.708806,0.708824,0.708842,0.000018,0.000018
468.15,0.708807,0.708825,0.708843,0.000018,0.000018
468.2,0.708808,0.708826,0.708844,0.000018,0.000018
468.25,0.708809,0.708827,0.708845,0.000018,0.000018
468.3,0.70881,0.708828,0.708846,0.000018,0.000018
468.35,0.708811,0.708829,0.708847,0.000018,0.000018
468.4,0.708811,0.70883,0.708848,0.000018,0.000018
468.45,0.708812,0.708831,0.708849,0.000018,0.000018
468.5,0.708813,0.708832,0.70885,0.000018,0.000018
468.55,0.708814,0.708832,0.708851,0.000018,0.000018
468.6,0.708815,0.708833,0.708852,0.000018,0.000018
468.65,0.708816,0.708834,0.708853,0.000018,0.000018
468.7,0.708817,0.708835,0.708854,0.000018,0.000019
468.75,0.708818,0.708836,0.708855,0.000018,0.000018
468.8,0.708819,0.708838,0.708856,0.000019,0.000019
468.85,0.70882,0.708839,0.708857,0.000019,0.000018
468.9,0.708821,0.70884,0.708858,0.000019,0.000019
468.95,0.708822,0.708841,0.708859,0.000019,0.000019
469,0.708823,0.708842,0.70886,0.000018,0.000019
469.05,0.708824,0.708843,0.708861,0.000019,0.000018
469.1,0.708826,0.708844,0.708863,0.000018,0.000018
469.15,0.708827,0.708845,0.708864,0.000018,0.000018
469.2,0.708828,0.708847,0.708865,0.000018,0.000018
469.25,0.70883,0.708848,0.708866,0.000018,0.000018
469.3,0.708831,0.708849,0.708867,0.000018,0.000018
469.35,0.708832,0.70885,0.708868,0.000018,0.000018
469.4,0.708834,0.708852,0.70887,0.000018,0.000018
469.45,0.708835,0.708853,0.708871,0.000018,0.000018
469.5,0.708836,0.708854,0.708872,0.000018,0.000018
469.55,0.708838,0.708856,0.708874,0.000018,0.000018
469.6,0.708839,0.708857,0.708875,0.000018,0.000018
469.65,0.70884,0.708858,0.708876,0.000018,0.000018
469.7,0.708842,0.70886,0.708878,0.000018,0.000018
469.75,0.708843,0.708861,0.708879,0.000018,0.000018
469.8,0.708844,0.708862,0.708881,0.000018,0.000018
469.85,0.708846,0.708864,0.708882,0.000018,0.000018
469.9,0.708847,0.708865,0.708884,0.000018,0.000018
469.95,0.708848,0.708867,0.708885,0.000018,0.000018
470,0.708849,0.708868,0.708886,0.000019,0.000019
470.05,0.708851,0.708869,0.708888,0.000019,0.000019
470.1,0.708852,0.708871,0.708889,0.000019,0.000019
470.15,0.708853,0.708872,0.708891,0.000019,0.000019
470.2,0.708854,0.708873,0.708892,0.000019,0.000019
470.25,0.708856,0.708875,0.708894,0.000019,0.000019
470.3,0.708857,0.708876,0.708895,0.000019,0.000019
470.35,0.708858,0.708877,0.708896,0.000019,0.000019
470.4,0.708859,0.708878,0.708898,0.000019,0.000019
470.45,0.70886,0.70888,0.708899,0.000019,0.000019
470.5,0.708861,0.708881,0.7089,0.000019,0.000019
470.55,0.708863,0.708882,0.708901,0.000019,0.000019
470.6,0.708864,0.708883,0.708903,0.000019,0.00002
470.65,0.708865,0.708885,0.708904,0.000019,0.00002
470.7,0.708866,0.708886,0.708906,0.00002,0.00002
470.75,0.708868,0.708887,0.708907,0.00002,0.00002
470.8,0.708869,0.708888,0.708908,0.000019,0.00002
470.85,0.70887,0.708889,0.708909,0.000019,0.000019
470.9,0.708871,0.708891,0.70891,0.000019,0.000019
470.95,0.708873,0.708892,0.708911,0.000019,0.000019
471,0.708874,0.708893,0.708912,0.000019,0.000019
471.05,0.708875,0.708894,0.708913,0.000019,0.000019
471.1,0.708876,0.708896,0.708915,0.000019,0.000019
471.15,0.708878,0.708897,0.708916,0.000019,0.000019
471.2,0.708879,0.708898,0.708917,0.000019,0.000019
471.25,0.70888,0.708899,0.708918,0.000019,0.000019
471.3,0.708882,0.7089,0.708919,0.000019,0.000019
471.35,0.708883,0.708902,0.70892,0.000019,0.000019
471.4,0.708884,0.708903,0.708921,0.000019,0.000019
471.45,0.708885,0.708904,0.708923,0.000019,0.000019
471.5,0.708886,0.708905,0.708924,0.000019,0.000019
471.55,0.708888,0.708906,0.708925,0.000019,0.000019
471.6,0.708889,0.708908,0.708926,0.000019,0.000019
471.65,0.70889,0.708909,0.708928,0.000019,0.000019
471.7,0.708891,0.70891,0.708929,0.000019,0.000019
471.75,0.708892,0.708911,0.70893,0.000019,0.000019
471.8,0.708893,0.708912,0.708931,0.000019,0.000019
471.85,0.708894,0.708913,0.708933,0.000019,0.000019
471.9,0.708895,0.708914,0.708934,0.000019,0.000019
471.95,0.708896,0.708915,0.708935,0.00002,0.00002
472,0.708897,0.708916,0.708936,0.00002,0.00002
472.05,0.708898,0.708918,0.708937,0.00002,0.00002
472.1,0.708899,0.708919,0.708938,0.00002,0.00002
472.15,0.7089,0.70892,0.708939,0.00002,0.00002
472.2,0.708901,0.708921,0.70894,0.00002,0.00002
472.25,0.708902,0.708922,0.708941,0.00002,0.00002
472.3,0.708903,0.708923,0.708943,0.00002,0.00002
472.35,0.708904,0.708924,0.708944,0.00002,0.00002
472.4,0.708905,0.708925,0.708945,0.00002,0.00002
472.45,0.708906,0.708926,0.708946,0.00002,0.00002
472.5,0.708907,0.708927,0.708947,0.00002,0.00002
472.55,0.708908,0.708928,0.708948,0.00002,0.00002
472.6,0.708909,0.708929,0.708949,0.00002,0.00002
472.65,0.70891,0.70893,0.70895,0.00002,0.00002
472.7,0.708911,0.708931,0.708951,0.00002,0.00002
472.75,0.708912,0.708932,0.708952,0.00002,0.00002
472.8,0.708913,0.708933,0.708953,0.00002,0.00002
472.85,0.708914,0.708934,0.708954,0.00002,0.00002
472.9,0.708915,0.708935,0.708955,0.00002,0.00002
472.95,0.708916,0.708936,0.708956,0.00002,0.00002
473,0.708917,0.708937,0.708957,0.00002,0.00002
473.05,0.708917,0.708938,0.708958,0.00002,0.00002
473.1,0.708918,0.708939,0.708959,0.00002,0.00002
473.15,0.708919,0.70894,0.70896,0.00002,0.00002
473.2,0.70892,0.708941,0.708961,0.000021,0.000021
473.25,0.708921,0.708941,0.708962,0.000021,0.000021
473.3,0.708922,0.708942,0.708963,0.000021,0.000021
473.35,0.708922,0.708943,0.708964,0.000021,0.000021
473.4,0.708923,0.708944,0.708965,0.000021,0.000021
473.45,0.708924,0.708945,0.708966,0.000021,0.000021
473.5,0.708925,0.708946,0.708967,0.000021,0.000021
473.55,0.708926,0.708946,0.708967,0.000021,0.000021
473.6,0.708926,0.708947,0.708968,0.000021,0.000021
473.65,0.708927,0.708948,0.708969,0.000021,0.000021
473.7,0.708928,0.708949,0.708969,0.000021,0.000021
473.75,0.708929,0.708949,0.70897,0.00002,0.000021
473.8,0.70893,0.70895,0.70897,0.00002,0.00002
473.85,0.70893,0.708951,0.708971,0.00002,0.00002
473.9,0.708931,0.708951,0.708972,0.00002,0.00002
473.95,0.708932,0.708952,0.708972,0.00002,0.00002
474,0.708933,0.708953,0.708973,0.00002,0.00002
474.05,0.708933,0.708953,0.708973,0.00002,0.00002
474.1,0.708934,0.708954,0.708974,0.00002,0.00002
474.15,0.708935,0.708954,0.708974,0.00002,0.00002
474.2,0.708936,0.708955,0.708974,0.000019,0.000019
474.25,0.708936,0.708956,0.708975,0.000019,0.000019
474.3,0.708937,0.708956,0.708975,0.000019,0.000019
474.35,0.708938,0.708957,0.708976,0.000019,0.000019
474.4,0.708938,0.708957,0.708976,0.000019,0.000019
474.45,0.708939,0.708958,0.708976,0.000019,0.000019
474.5,0.70894,0.708958,0.708977,0.000019,0.000019
474.55,0.70894,0.708959,0.708977,0.000019,0.000019
474.6,0.708941,0.708959,0.708978,0.000018,0.000019
474.65,0.708941,0.708959,0.708978,0.000018,0.000018
474.7,0.708942,0.70896,0.708978,0.000018,0.000018
474.75,0.708942,0.70896,0.708978,0.000018,0.000018
474.8,0.708942,0.70896,0.708978,0.000018,0.000018
474.85,0.708943,0.708961,0.708979,0.000018,0.000018
474.9,0.708943,0.708961,0.708979,0.000018,0.000018
474.95,0.708943,0.708961,0.708979,0.000018,0.000018
475,0.708944,0.708961,0.708979,0.000018,0.000018
475.05,0.708944,0.708961,0.708979,0.000017,0.000017
475.1,0.708944,0.708961,0.708979,0.000017,0.000017
475.15,0.708944,0.708962,0.708979,0.000017,0.000017
475.2,0.708945,0.708962,0.708979,0.000017,0.000017
475.25,0.708945,0.708962,0.708978,0.000017,0.000017
475.3,0.708945,0.708962,0.708978,0.000017,0.000017
475.35,0.708945,0.708962,0.708978,0.000016,0.000016
475.4,0.708945,0.708962,0.708978,0.000016,0.000016
475.45,0.708945,0.708962,0.708978,0.000016,0.000016
475.5,0.708946,0.708962,0.708977,0.000016,0.000016
475.55,0.708946,0.708961,0.708977,0.000016,0.000016
475.6,0.708946,0.708961,0.708977,0.000016,0.000016
475.65,0.708946,0.708961,0.708977,0.000015,0.000015
475.7,0.708946,0.708961,0.708976,0.000015,0.000015
475.75,0.708946,0.708961,0.708976,0.000015,0.000015
475.8,0.708946,0.708961,0.708976,0.000015,0.000015
475.85,0.708946,0.708961,0.708975,0.000015,0.000015
475.9,0.708946,0.70896,0.708975,0.000015,0.000014
475.95,0.708946,0.70896,0.708975,0.000014,0.000014
476,0.708946,0.70896,0.708974,0.000014,0.000014
476.05,0.708946,0.70896,0.708974,0.000014,0.000014
476.1,0.708946,0.70896,0.708974,0.000014,0.000014
476.15,0.708946,0.708959,0.708973,0.000014,0.000014
476.2,0.708946,0.708959,0.708973,0.000013,0.000013
476.25,0.708946,0.708959,0.708972,0.000013,0.000013
476.3,0.708946,0.708959,0.708972,0.000013,0.000013
476.35,0.708946,0.708959,0.708972,0.000013,0.000013
476.4,0.708945,0.708958,0.708971,0.000013,0.000013
476.45,0.708945,0.708958,0.708971,0.000013,0.000013
476.5,0.708945,0.708958,0.70897,0.000012,0.000013
476.55,0.708945,0.708958,0.70897,0.000012,0.000012
476.6,0.708945,0.708957,0.70897,0.000012,0.000012
476.65,0.708945,0.708957,0.708969,0.000012,0.000012
476.7,0.708945,0.708957,0.708969,0.000012,0.000012
476.75,0.708945,0.708957,0.708969,0.000012,0.000012
476.8,0.708945,0.708957,0.708968,0.000012,0.000012
476.85,0.708945,0.708957,0.708968,0.000012,0.000012
476.9,0.708945,0.708957,0.708968,0.000011,0.000012
476.95,0.708945,0.708956,0.708968,0.000011,0.000011
477,0.708945,0.708956,0.708968,0.000011,0.000011
477.05,0.708945,0.708956,0.708967,0.000011,0.000011
477.1,0.708945,0.708956,0.708967,0.000011,0.000011
477.15,0.708945,0.708956,0.708967,0.000011,0.000011
477.2,0.708945,0.708956,0.708967,0.000011,0.000011
477.25,0.708945,0.708956,0.708967,0.000011,0.000011
477.3,0.708945,0.708956,0.708967,0.000011,0.000011
477.35,0.708945,0.708956,0.708967,0.000011,0.000011
477.4,0.708945,0.708956,0.708967,0.000011,0.000011
477.45,0.708945,0.708956,0.708967,0.000011,0.000011
477.5,0.708945,0.708956,0.708967,0.000011,0.000011
477.55,0.708945,0.708956,0.708967,0.000011,0.000011
477.6,0.708945,0.708956,0.708967,0.000011,0.000011
477.65,0.708945,0.708956,0.708967,0.000011,0.000011
477.7,0.708945,0.708956,0.708967,0.000011,0.000011
477.75,0.708945,0.708956,0.708967,0.000011,0.000011
477.8,0.708945,0.708956,0.708967,0.000011,0.000011
477.85,0.708945,0.708956,0.708967,0.000011,0.000011
477.9,0.708945,0.708956,0.708967,0.000011,0.000011
477.95,0.708945,0.708956,0.708967,0.000011,0.000011
478,0.708945,0.708956,0.708967,0.000011,0.000011
478.05,0.708945,0.708956,0.708968,0.000011,0.000011
478.1,0.708945,0.708956,0.708968,0.000011,0.000011
478.15,0.708945,0.708956,0.708968,0.000011,0.000012
478.2,0.708945,0.708956,0.708968,0.000012,0.000012
478.25,0.708945,0.708956,0.708968,0.000012,0.000012
478.3,0.708945,0.708956,0.708968,0.000012,0.000012
478.35,0.708945,0.708957,0.708968,0.000012,0.000012
478.4,0.708945,0.708957,0.708968,0.000012,0.000012
478.45,0.708945,0.708957,0.708969,0.000012,0.000012
478.5,0.708945,0.708957,0.708969,0.000012,0.000012
478.55,0.708945,0.708957,0.708969,0.000012,0.000012
478.6,0.708945,0.708957,0.708969,0.000012,0.000012
478.65,0.708945,0.708957,0.708969,0.000012,0.000012
478.7,0.708946,0.708958,0.70897,0.000012,0.000012
478.75,0.708946,0.708958,0.70897,0.000012,0.000012
478.8,0.708946,0.708958,0.70897,0.000012,0.000012
478.85,0.708946,0.708958,0.70897,0.000012,0.000012
478.9,0.708946,0.708958,0.70897,0.000012,0.000012
478.95,0.708946,0.708958,0.708971,0.000012,0.000012
479,0.708946,0.708959,0.708971,0.000012,0.000012
479.05,0.708947,0.708959,0.708971,0.000012,0.000012
479.1,0.708947,0.708959,0.708972,0.000012,0.000012
479.15,0.708947,0.708959,0.708972,0.000012,0.000013
479.2,0.708947,0.70896,0.708972,0.000012,0.000012
479.25,0.708947,0.70896,0.708972,0.000012,0.000012
479.3,0.708948,0.70896,0.708973,0.000012,0.000013
479.35,0.708948,0.70896,0.708973,0.000013,0.000013
479.4,0.708948,0.708961,0.708973,0.000013,0.000013
479.45,0.708948,0.708961,0.708974,0.000013,0.000013
479.5,0.708949,0.708961,0.708974,0.000013,0.000013
479.55,0.708949,0.708962,0.708974,0.000013,0.000013
479.6,0.708949,0.708962,0.708975,0.000013,0.000013
479.65,0.70895,0.708962,0.708975,0.000013,0.000013
479.7,0.70895,0.708963,0.708975,0.000012,0.000013
479.75,0.70895,0.708963,0.708976,0.000013,0.000012
